,Date and Time,Description,data,column0,column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
160009,Jun 03 08:44:41,"Received: $GNGNS,031441.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7E","GNGNS,031441.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031441.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160025,Jun 03 08:44:42,"Received: $GNGNS,031442.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7D","GNGNS,031442.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031442.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160041,Jun 03 08:44:43,"Received: $GNGNS,031443.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7C","GNGNS,031443.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031443.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160057,Jun 03 08:44:44,"Received: $GNGNS,031444.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7B","GNGNS,031444.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031444.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160073,Jun 03 08:44:45,"Received: $GNGNS,031445.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7A","GNGNS,031445.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031445.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160089,Jun 03 08:44:46,"Received: $GNGNS,031446.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*79","GNGNS,031446.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031446.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160107,Jun 03 08:44:47,"Received: $GNGNS,031447.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*78","GNGNS,031447.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031447.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160123,Jun 03 08:44:48,"Received: $GNGNS,031448.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*77","GNGNS,031448.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031448.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160139,Jun 03 08:44:49,"Received: $GNGNS,031449.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*76","GNGNS,031449.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031449.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160155,Jun 03 08:44:50,"Received: $GNGNS,031450.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7E","GNGNS,031450.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031450.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160171,Jun 03 08:44:51,"Received: $GNGNS,031451.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7F","GNGNS,031451.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031451.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160187,Jun 03 08:44:52,"Received: $GNGNS,031452.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7C","GNGNS,031452.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031452.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160203,Jun 03 08:44:53,"Received: $GNGNS,031453.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7D","GNGNS,031453.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031453.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160219,Jun 03 08:44:54,"Received: $GNGNS,031454.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7A","GNGNS,031454.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031454.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160235,Jun 03 08:44:55,"Received: $GNGNS,031455.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7B","GNGNS,031455.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031455.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160251,Jun 03 08:44:56,"Received: $GNGNS,031456.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*78","GNGNS,031456.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031456.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160269,Jun 03 08:44:57,"Received: $GNGNS,031457.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*79","GNGNS,031457.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031457.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160285,Jun 03 08:44:58,"Received: $GNGNS,031458.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*76","GNGNS,031458.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031458.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160301,Jun 03 08:44:59,"Received: $GNGNS,031459.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*77","GNGNS,031459.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031459.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160317,Jun 03 08:45:00,"Received: $GNGNS,031500.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7A","GNGNS,031500.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031500.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160333,Jun 03 08:45:01,"Received: $GNGNS,031501.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7B","GNGNS,031501.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031501.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160349,Jun 03 08:45:02,"Received: $GNGNS,031502.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*78","GNGNS,031502.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031502.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160365,Jun 03 08:45:03,"Received: $GNGNS,031503.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*79","GNGNS,031503.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031503.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160381,Jun 03 08:45:04,"Received: $GNGNS,031504.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7E","GNGNS,031504.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031504.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160397,Jun 03 08:45:05,"Received: $GNGNS,031505.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7F","GNGNS,031505.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031505.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160413,Jun 03 08:45:06,"Received: $GNGNS,031506.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7C","GNGNS,031506.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031506.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160431,Jun 03 08:45:07,"Received: $GNGNS,031507.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7D","GNGNS,031507.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031507.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160447,Jun 03 08:45:08,"Received: $GNGNS,031508.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*72","GNGNS,031508.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031508.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160463,Jun 03 08:45:09,"Received: $GNGNS,031509.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*73","GNGNS,031509.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031509.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160479,Jun 03 08:45:10,"Received: $GNGNS,031510.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7B","GNGNS,031510.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031510.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160495,Jun 03 08:45:11,"Received: $GNGNS,031511.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7A","GNGNS,031511.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031511.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160511,Jun 03 08:45:12,"Received: $GNGNS,031512.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*79","GNGNS,031512.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031512.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160527,Jun 03 08:45:13,"Received: $GNGNS,031513.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*78","GNGNS,031513.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031513.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160543,Jun 03 08:45:14,"Received: $GNGNS,031514.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7F","GNGNS,031514.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031514.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160559,Jun 03 08:45:15,"Received: $GNGNS,031515.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7E","GNGNS,031515.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031515.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160575,Jun 03 08:45:16,"Received: $GNGNS,031516.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7D","GNGNS,031516.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031516.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160593,Jun 03 08:45:17,"Received: $GNGNS,031517.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7C","GNGNS,031517.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031517.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160609,Jun 03 08:45:18,"Received: $GNGNS,031518.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*73","GNGNS,031518.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031518.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160625,Jun 03 08:45:19,"Received: $GNGNS,031519.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*72","GNGNS,031519.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031519.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160641,Jun 03 08:45:20,"Received: $GNGNS,031520.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*78","GNGNS,031520.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031520.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160657,Jun 03 08:45:21,"Received: $GNGNS,031521.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*79","GNGNS,031521.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031521.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160673,Jun 03 08:45:22,"Received: $GNGNS,031522.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7A","GNGNS,031522.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031522.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160689,Jun 03 08:45:23,"Received: $GNGNS,031523.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7B","GNGNS,031523.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031523.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160705,Jun 03 08:45:24,"Received: $GNGNS,031524.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7C","GNGNS,031524.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031524.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160721,Jun 03 08:45:25,"Received: $GNGNS,031525.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7D","GNGNS,031525.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031525.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160737,Jun 03 08:45:26,"Received: $GNGNS,031526.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7E","GNGNS,031526.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031526.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160755,Jun 03 08:45:27,"Received: $GNGNS,031527.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7F","GNGNS,031527.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031527.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160771,Jun 03 08:45:28,"Received: $GNGNS,031528.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*70","GNGNS,031528.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031528.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160787,Jun 03 08:45:29,"Received: $GNGNS,031529.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*71","GNGNS,031529.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031529.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160803,Jun 03 08:45:30,"Received: $GNGNS,031530.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*79","GNGNS,031530.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031530.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160819,Jun 03 08:45:31,"Received: $GNGNS,031531.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*78","GNGNS,031531.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031531.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160835,Jun 03 08:45:32,"Received: $GNGNS,031532.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7B","GNGNS,031532.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031532.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160851,Jun 03 08:45:33,"Received: $GNGNS,031533.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7A","GNGNS,031533.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031533.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160867,Jun 03 08:45:34,"Received: $GNGNS,031534.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7D","GNGNS,031534.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031534.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160883,Jun 03 08:45:35,"Received: $GNGNS,031535.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7C","GNGNS,031535.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031535.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160899,Jun 03 08:45:36,"Received: $GNGNS,031536.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7F","GNGNS,031536.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031536.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160917,Jun 03 08:45:37,"Received: $GNGNS,031537.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7E","GNGNS,031537.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031537.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160933,Jun 03 08:45:38,"Received: $GNGNS,031538.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*71","GNGNS,031538.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031538.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160949,Jun 03 08:45:39,"Received: $GNGNS,031539.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*70","GNGNS,031539.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031539.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160965,Jun 03 08:45:40,"Received: $GNGNS,031540.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7E","GNGNS,031540.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031540.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160981,Jun 03 08:45:41,"Received: $GNGNS,031541.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7F","GNGNS,031541.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031541.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
160997,Jun 03 08:45:42,"Received: $GNGNS,031542.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7C","GNGNS,031542.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031542.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
161013,Jun 03 08:45:43,"Received: $GNGNS,031543.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7D","GNGNS,031543.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031543.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
161029,Jun 03 08:45:44,"Received: $GNGNS,031544.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7A","GNGNS,031544.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031544.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
161045,Jun 03 08:45:45,"Received: $GNGNS,031545.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7B","GNGNS,031545.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031545.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
161061,Jun 03 08:45:46,"Received: $GNGNS,031546.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*78","GNGNS,031546.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031546.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
161079,Jun 03 08:45:47,"Received: $GNGNS,031547.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*79","GNGNS,031547.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031547.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
161095,Jun 03 08:45:48,"Received: $GNGNS,031548.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*76","GNGNS,031548.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031548.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
161111,Jun 03 08:45:49,"Received: $GNGNS,031549.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*77","GNGNS,031549.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031549.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
161127,Jun 03 08:45:50,"Received: $GNGNS,031550.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7F","GNGNS,031550.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031550.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
161143,Jun 03 08:45:51,"Received: $GNGNS,031551.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7E","GNGNS,031551.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031551.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
161159,Jun 03 08:45:52,"Received: $GNGNS,031552.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7D","GNGNS,031552.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031552.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
161175,Jun 03 08:45:53,"Received: $GNGNS,031553.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V*7C","GNGNS,031553.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,,,V",GNGNS,031553.000,1256.5957,N,07741.5337,E,ANA,19,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
